Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon,Lat/Lon
,ETEM_______,2056.0,1.0,CZ,,,STUR,NUC,0.405,24.0,24.0,0.0013335925,0.0013335925,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
,EDUK_______,1880.0,1.0,CZ,,,STUR,NUC,0.405,24.0,24.0,0.0022866667,0.0022866667,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
,EPR2_______,1059.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0043668122,0.0043668122,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
,EPC1_______,916.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0055555556,0.0055555556,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
,EPC2_______,847.0,1.0,CZ,,,COMC,GAS,0.525,5.0,1.0,0.013297619,0.013297619,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,ECHV_______,767.0,1.0,CZ,,,STUR,LIG,0.393,8.0,8.0,0.01520979,0.017482517,,12.56164384,0.0,0.389,0.4075,5.0,1.05,,,,,,,,,,,,,,,,,,,,
,EDET_______,748.0,1.0,CZ,,,STUR,HRD,0.395,8.0,6.0,0.0066666667,0.0066666667,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,ETU2_______,728.0,1.0,CZ,,,STUR,LIG,0.393,8.0,8.0,0.0152097902097901,0.0174825174825174,,12.5616438356165,0.0,0.389,0.4075,5.0,1.05,,,,,,,,,,,,,,,,,,,,
,EDST_______,638.0,1.0,CZ,,,HPHS,WAT,0.86,0.0,0.0,0.46875,0.46875,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,1321.981981981982,0.0,638.0,0.86,,,,,,,,
,ELED_______,597.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0086206897,0.0086206897,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
,EECK_______,480.0,1.0,CZ,,,STUR,LIG,0.393,8.0,8.0,0.0152097902097901,0.0174825174825174,,12.5616438356165,0.0,0.389,0.4075,5.0,1.05,,,,,,,,,,,,,,,,,,,,
,EDAL_______,472.0,1.0,CZ,,,HPHS,WAT,0.86,0.0,0.0,0.6329113924,0.6329113924,0.0,,0.0,0.0,0.86,0.0,0.0,,,,,,,,,978.018018018018,0.0,472.0,0.86,,,,,,,,
,EME3_______,415.0,1.0,CZ,,,STUR,LIG,0.393,8.0,8.0,0.01520979,0.017482517,,12.56164384,0.0,0.389,0.4075,5.0,1.05,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_Solar_CZ,2040.0,1.0,CZ,,,PHOT,SUN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_WIN_CZ,308.0,1.0,CZ,,,WTOF,WIN,1.0,0.0,0.0,0.4487179487,0.4487179487,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_BIO_CZ,350.0,1.0,CZ,,,STUR,BIO,0.45,8.0,6.0,0.0127226463,0.0127226463,2000.0,,0.0,0.2,0.45,7.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_GAS_CZ,759.0,1.0,CZ,,,COMC,GAS,0.525,5.0,1.0,0.0146013072,0.0146013072,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_HRD_CZ,452.0,1.0,CZ,,,STUR,HRD,0.395,8.0,6.0,0.0105932203,0.0105932203,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_LIG_CZ,3580.0,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0014854427,0.0014854427,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_NUC_CZ,104.0,1.0,CZ,,,STUR,NUC,0.405,24.0,24.0,0.0090263158,0.0090263158,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_OTH_CZ,400.0,1.0,CZ,,,STUR,OTH,0.3,4.0,4.0,0.02,0.02,,0.0,0.0,0.5,0.3,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_WAT_CZ,1149.0,1.0,CZ,,,HROR,WAT,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_WST_CZ,100.0,1.0,CZ,,,STUR,WST,0.2,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,0.2,0.0,0.0,,,,,,,,,,,,,,,,,,,,
