Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon,Lat/Lon
,Oskarshamn 3,1400.0,1.0,SE,,,STUR,NUC,0.405,24.0,24.0,0.002446505,0.002446505,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
,Forsmark block 3,1167.0,1.0,SE,,,STUR,NUC,0.405,24.0,24.0,0.0028969595,0.0028969595,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
,Ringhals 4,1106.0,1.0,SE,,,STUR,NUC,0.405,24.0,24.0,0.0032791587,0.0032791587,200000.0,,0.0,0.9,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Forsmark block 2,1120.0,1.0,SE,,,STUR,NUC,0.405,24.0,24.0,0.0028969595,0.0028969595,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
,Ringhals 3,1065.0,1.0,SE,,,STUR,NUC,0.405,24.0,24.0,0.0032791587,0.0032791587,200000.0,,0.0,0.9,0.405,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Forsmark block 1,984.0,1.0,SE,,,STUR,NUC,1.0,24.0,24.0,0.003333333,0.003333333,,0.0,0.0,0.5,1.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,
,Harsprånget,811.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.1645338208,0.1645338208,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,7400.900923699861,0.0,0.0,0.0,,,,,,,,
,Karlshamn,670.0,1.0,SE,,,STUR,OIL,0.41,8.0,6.0,0.0072992701,0.0072992701,35280.965,,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,,,,,
,Stornorrfors,610.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.1645338208,0.1645338208,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,5566.6455776287485,0.0,0.0,0.0,,,,,,,,
,Letsi,473.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.2013422819,0.2013422819,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,4316.431734784259,0.0,0.0,0.0,,,,,,,,
,Messaure,445.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.2013422819,0.2013422819,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,4060.913577122612,0.0,0.0,0.0,,,,,,,,
,Porjus,422.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.2137767221,0.2137767221,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,3851.023661900544,0.0,0.0,0.0,,,,,,,,
,Värtaverket,440.0,1.0,SE,,,STUR,OIL,0.33,4.0,4.0,0.02,0.02,,0.0,0.0,0.4,0.33,0.0,0.799636364,,,,,,,,,,,,,,,,,,,,
,Ritsem,334.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.2686567164,0.2686567164,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,3047.966594963937,0.0,0.0,0.0,,,,,,,,
,Trängslet,330.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.2686567164,0.2686567164,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,3011.464001012274,0.0,0.0,0.0,,,,,,,,
,Ligga,329.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.2686567164,0.2686567164,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,3002.338352524358,0.0,0.0,0.0,,,,,,,,
,Vietas,325.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.2686567164,0.2686567164,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,2965.835758572693,0.0,0.0,0.0,,,,,,,,
,Vindpark Björkhöjden,288.0,1.0,SE,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Gasturbiner Halmstad,250.0,1.0,SE,,,STUR,OIL,0.41,8.0,6.0,0.01953125,0.01953125,35280.965,,0.0,0.3,0.41,7.0,0.79,,,,,,,,,,,,,,,,,,,,
,Porsi,273.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.3157894737,0.3157894737,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,2491.302037201063,0.0,0.0,0.0,,,,,,,,
,Kilforsen,272.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.3157894737,0.3157894737,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,2482.176388713147,0.0,0.0,0.0,,,,,,,,
,Krångede,250.0,1.0,SE,,,HDAM,WAT,0.85,0.0,0.0,0.3488372093,0.3488372093,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,2281.4121219789954,0.0,0.0,0.0,,,,,,,,
,Rya KVV,250.0,1.0,SE,,,COMC,GAS,0.525,5.0,1.0,0.04468,0.04468,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Blaiken,225.0,1.0,SE,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Harrsele,223.0,1.0,SE,,,HROR,WAT,1.0,0.0,0.0,1.0476190476,1.0476190476,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Jädraås Vindkraftpark,203.0,1.0,SE,,,WTON,WIN,1.0,0.0,0.0,0.9183673469,0.9183673469,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
