Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon,Lat/Lon
,NPP Cernavoda,1300.0,1.0,RO,,,STUR,NUC,0.405,24.0,24.0,0.0026384615,0.0026384615,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
,HPP Portile de Fier I,1161.0,1.0,RO,,,HROR,WAT,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,TPP Rovinari,1189.0,1.0,RO,,,STUR,LIG,0.385,8.0,6.0,0.0043668122,0.0043668122,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
,TPP CCCC Petrom Brazi,860.0,1.0,RO,,,COMC,GAS,0.525,5.0,1.0,0.0129883721,0.0129883721,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,TPP Turceni,1772.0,1.0,RO,,,STUR,LIG,0.385,8.0,6.0,0.0028058361,0.0028058361,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
,HPP Lotru,509.0,1.0,RO,,,HDAM,WAT,0.85,0.0,0.0,0.18,0.18,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,0.0,,,,,,,,,,,
,WPP Fantanele,260.0,1.0,RO,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,TPP Isalnita,582.0,1.0,RO,,,STUR,LIG,0.385,8.0,6.0,0.0086206897,0.0086206897,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
,TPP Iernut,751.0,1.0,RO,,,COMC,GAS,0.525,5.0,1.0,0.0146013072,0.0146013072,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,WPP Cogealac,250.0,1.0,RO,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
